Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
49828,80,6,102060,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.39447384,51030.0,9807.571055,57965.0,44095.0,57965.0,57965.0,0.0,57965.0,57965.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.59631589,9.798157946,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49846,80,6,100474,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,21308.99536,69.66976531,16745.66667,35525.99567,89020.0,9.0,7180.0,7180.0,0.0,7180.0,7180.0,100474.0,25118.5,42927.77157,89020.0,12.0,0,0,64,176,19.90564723,49.76411808,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49842,80,6,109103,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19623.65838,64.15955565,18183.83333,35574.2411,89192.0,8.0,18856.0,18856.0,0.0,18856.0,18856.0,109103.0,27275.75,42304.45915,89192.0,8.0,0,0,64,176,18.33130161,45.82825404,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49830,80,6,101261,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.62641096,50630.5,14968.74345,61215.0,40046.0,61215.0,61215.0,0.0,61215.0,61215.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.75094064,9.875470319,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49844,80,6,119591,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,17902.68498,58.53283274,19931.83333,40176.3615,100680.0,7.0,17802.0,17802.0,0.0,17802.0,17802.0,119591.0,29897.75,48008.76183,100680.0,7.0,0,0,64,176,16.7236665,41.80916624,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49832,80,6,101963,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.42243755,50981.5,13028.44244,60194.0,41769.0,60194.0,60194.0,0.0,60194.0,60194.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.61495837,9.807479184,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50444,80,6,2151,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1394.700139,1075.5,1511.087191,2144.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0,0,20,80,464.9000465,929.800093,0,0,0.0,0.0,0.0,0,1,0,0,0,0,2,0.0,0.0,0.0,1,0,2,0,0,28960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49836,80,6,100619,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.81544241,50309.5,10307.49555,57598.0,43021.0,57598.0,57598.0,0.0,57598.0,57598.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.87696161,9.938480804,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50432,6,11683,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,171.188907,11683.0,0.0,11683.0,11683.0,0.0,0.0,0.0,0.0,0.0,11683.0,11683.0,0.0,11683.0,11683.0,0,0,0,64,0.0,171.188907,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50422,6,1556,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1285.347044,1556.0,0.0,1556.0,1556.0,0.0,0.0,0.0,0.0,0.0,1556.0,1556.0,0.0,1556.0,1556.0,0,0,0,64,0.0,1285.347044,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50468,6,1295,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1544.401544,1295.0,0.0,1295.0,1295.0,0.0,0.0,0.0,0.0,0.0,1295.0,1295.0,0.0,1295.0,1295.0,0,0,0,64,0.0,1544.401544,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50442,80,6,2049,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1464.128843,1024.5,1433.305445,2038.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0,0,20,80,488.0429478,976.0858956,0,0,0.0,0.0,0.0,0,1,0,0,0,0,2,0.0,0.0,0.0,1,0,2,0,0,28960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50420,6,904,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2212.389381,904.0,0.0,904.0,904.0,0.0,0.0,0.0,0.0,0.0,904.0,904.0,0.0,904.0,904.0,0,0,0,64,0.0,2212.389381,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50466,6,2376,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,841.7508418,2376.0,0.0,2376.0,2376.0,0.0,0.0,0.0,0.0,0.0,2376.0,2376.0,0.0,2376.0,2376.0,0,0,0,64,0.0,841.7508418,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50454,6,1072,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1865.671642,1072.0,0.0,1072.0,1072.0,0.0,0.0,0.0,0.0,0.0,1072.0,1072.0,0.0,1072.0,1072.0,0,0,0,64,0.0,1865.671642,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50462,6,1182,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1692.047377,1182.0,0.0,1182.0,1182.0,0.0,0.0,0.0,0.0,0.0,1182.0,1182.0,0.0,1182.0,1182.0,0,0,0,64,0.0,1692.047377,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49848,80,6,113485,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18865.92942,61.68216064,18914.16667,39720.89154,99570.0,13.0,10498.0,10498.0,0.0,10498.0,10498.0,113485.0,28371.25,47906.37117,99570.0,13.0,0,0,64,176,17.62347447,44.05868617,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50464,6,2573,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,777.3027594,2573.0,0.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,2573.0,2573.0,0.0,2573.0,2573.0,0,0,0,64,0.0,777.3027594,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50440,6,3150,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,634.9206349,3150.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.0,0.0,3150.0,3150.0,0.0,3150.0,3150.0,0,0,0,64,0.0,634.9206349,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50450,6,1097,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1823.154057,1097.0,0.0,1097.0,1097.0,0.0,0.0,0.0,0.0,0.0,1097.0,1097.0,0.0,1097.0,1097.0,0,0,0,64,0.0,1823.154057,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50438,6,3039,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,658.1112208,3039.0,0.0,3039.0,3039.0,0.0,0.0,0.0,0.0,0.0,3039.0,3039.0,0.0,3039.0,3039.0,0,0,0,64,0.0,658.1112208,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50416,6,909,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2200.220022,909.0,0.0,909.0,909.0,0.0,0.0,0.0,0.0,0.0,909.0,909.0,0.0,909.0,909.0,0,0,0,64,0.0,2200.220022,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50426,6,1013,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1974.333662,1013.0,0.0,1013.0,1013.0,0.0,0.0,0.0,0.0,0.0,1013.0,1013.0,0.0,1013.0,1013.0,0,0,0,64,0.0,1974.333662,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
80,50434,6,11271,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,177.4465442,11271.0,0.0,11271.0,11271.0,0.0,0.0,0.0,0.0,0.0,11271.0,11271.0,0.0,11271.0,11271.0,0,0,0,64,0.0,177.4465442,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49850,80,6,110320,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19407.17912,63.45177665,18386.66667,35756.50695,89657.0,8.0,19535.0,19535.0,0.0,19535.0,19535.0,110320.0,27580.0,42503.09899,89657.0,8.0,0,0,64,176,18.12907904,45.32269761,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49834,80,6,99465,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.16136329,49732.5,9301.989707,56310.0,43155.0,56310.0,56310.0,0.0,56310.0,56310.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.10757553,10.05378776,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49852,80,6,105060,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,20378.83114,66.62859318,17510.0,37326.84244,93273.0,10.0,10199.0,10199.0,0.0,10199.0,10199.0,105060.0,26265.0,45007.65762,93273.0,19.0,0,0,64,176,19.03674091,47.59185227,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49838,80,6,102768,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.19196637,51384.0,8181.225458,57169.0,45599.0,57169.0,57169.0,0.0,57169.0,57169.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.46131091,9.730655457,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49854,80,6,110469,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19381.00282,63.36619323,18411.5,36243.02211,90963.0,7.0,18048.0,18048.0,0.0,18048.0,18048.0,110469.0,27617.25,43198.76599,90963.0,7.0,0,0,64,176,18.10462664,45.26156659,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49840,80,6,101452,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.57063439,50726.0,6434.671709,55276.0,46176.0,55276.0,55276.0,0.0,55276.0,55276.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.71375626,9.85687813,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49856,80,6,107266,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19959.72629,65.25832976,17877.66667,38380.02822,95821.0,15.0,9956.0,9956.0,0.0,9956.0,9956.0,107266.0,26816.5,46315.41888,95821.0,15.0,0,0,64,176,18.64523707,46.61309269,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49846,80,6,100759,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.77401522,50379.5,13519.17455,59939.0,40820.0,59939.0,59939.0,0.0,59939.0,59939.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.84934348,9.924671741,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49842,80,6,101896,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.44178378,50948.0,14560.74284,61244.0,40652.0,61244.0,61244.0,0.0,61244.0,61244.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.62785585,9.813927927,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49858,80,6,107363,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19941.69313,65.19937036,17893.83333,35531.3146,89491.0,23.0,14689.0,14689.0,0.0,14689.0,14689.0,107363.0,26840.75,42587.92014,89491.0,64.0,0,0,64,176,18.62839153,46.57097883,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49860,80,6,108147,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19797.12798,64.72671456,18024.5,36007.92996,90596.0,13.0,14748.0,14748.0,0.0,14748.0,14748.0,108147.0,27036.75,43153.62464,90596.0,64.0,0,0,64,176,18.49334702,46.23336755,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49844,80,6,100528,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.84243196,50264.0,12732.1647,59267.0,41261.0,59267.0,59267.0,0.0,59267.0,59267.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.89495464,9.94747732,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49868,80,6,92545,2,5,260.0,348.0,260,0,130.0,183.8477631,348,0,69.6,155.6303312,6569.776865,75.63887838,15424.16667,37126.05977,91202.0,11.0,67.0,67.0,0.0,67.0,67.0,92545.0,23136.25,45380.57866,91202.0,11.0,0,0,64,176,21.61110811,54.02777027,0,348,76.0,142.6764572,20356.57143,0,1,0,0,0,0,2,86.85714286,130.0,69.6,2,260,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49848,80,6,100771,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.77046968,50385.5,7845.349737,55933.0,44838.0,55933.0,55933.0,0.0,55933.0,55933.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.84697979,9.923489893,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49850,80,6,101074,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.68122366,50537.0,8964.699772,56876.0,44198.0,56876.0,56876.0,0.0,56876.0,56876.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.78748244,9.893741219,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49862,80,6,117624,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18202.06761,59.51166429,19604.0,39636.30696,99560.0,10.0,15603.0,15603.0,0.0,15603.0,15603.0,117624.0,29406.0,47525.87806,99560.0,10.0,0,0,64,176,17.00333265,42.50833163,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49864,80,6,110050,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19454.79328,63.60745116,18341.66667,40249.19027,100289.0,11.0,7470.0,7470.0,0.0,7470.0,7470.0,110050.0,27512.5,48729.41445,100289.0,11.0,0,0,64,176,18.17355747,45.43389368,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49852,80,6,99770,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.06915907,49885.0,9472.402441,56583.0,43187.0,56583.0,56583.0,0.0,56583.0,56583.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.04610604,10.02305302,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49866,80,6,112893,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18964.86053,62.00561594,18815.5,36438.88101,91995.0,9.0,16881.0,16881.0,0.0,16881.0,16881.0,112893.0,28223.25,43623.16338,91995.0,9.0,0,0,64,176,17.71589027,44.28972567,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49854,80,6,104579,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.68644757,52289.5,12022.9366,60791.0,43788.0,60791.0,60791.0,0.0,60791.0,60791.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.12429838,9.562149189,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49870,80,6,116561,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18368.06479,60.05439212,19426.83333,38960.08145,98052.0,16.0,15183.0,15183.0,0.0,15183.0,15183.0,116561.0,29140.25,46724.03349,98052.0,16.0,0,0,64,176,17.15839775,42.89599437,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49856,80,6,102199,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.35449466,51099.5,5520.382641,55003.0,47196.0,55003.0,55003.0,0.0,55003.0,55003.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.56966311,9.784831554,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49872,80,6,107063,2,5,259.0,348.0,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5669.559045,65.38206477,17843.83333,42569.42896,104723.0,10.0,111.0,111.0,0.0,111.0,111.0,107063.0,26765.75,51981.05025,104723.0,10.0,0,0,64,176,18.68058993,46.70147483,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,2,86.71428571,129.5,69.6,2,259,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49858,80,6,107847,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.81718546,53923.5,16169.41077,65357.0,42490.0,65357.0,65357.0,0.0,65357.0,65357.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,18.5447903,9.272395152,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49860,80,6,108026,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.77109214,54013.0,16601.45301,65752.0,42274.0,65752.0,65752.0,0.0,65752.0,65752.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,18.51406143,9.257030715,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49876,80,6,116692,2,5,259.0,348.0,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5201.727625,59.98697426,19448.66667,45716.82188,112718.0,8.0,23.0,23.0,0.0,23.0,23.0,116692.0,29173.0,55724.38639,112718.0,20.0,0,0,64,176,17.1391355,42.84783876,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,2,86.71428571,129.5,69.6,2,259,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49874,80,6,118841,2,5,260.0,348.0,260,0,130.0,183.8477631,348,0,69.6,155.6303312,5116.079468,58.90223071,19806.83333,46462.20235,114591.0,10.0,34.0,34.0,0.0,34.0,34.0,118841.0,29710.25,56618.99316,114591.0,10.0,0,0,64,176,16.82920877,42.07302194,0,348,76.0,142.6764572,20356.57143,0,1,0,0,0,0,2,86.85714286,130.0,69.6,2,260,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49868,80,6,106427,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.18833567,53213.5,16467.80983,64858.0,41569.0,64858.0,64858.0,0.0,64858.0,64858.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,18.79222378,9.396111889,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49878,80,6,109380,2,5,259.0,348.0,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5549.460596,63.99707442,18230.0,43906.74903,107848.0,10.0,56.0,56.0,0.0,56.0,56.0,109380.0,27345.0,53672.45832,107848.0,10.0,0,0,64,176,18.28487841,45.71219601,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,2,86.71428571,129.5,69.6,2,259,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49862,80,6,101599,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.52784968,50799.5,9376.943025,57430.0,44169.0,57430.0,57430.0,0.0,57430.0,57430.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.68523312,9.842616561,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49880,80,6,107267,2,5,258.0,348.0,258,0,129.0,182.4335495,348,0,69.6,155.6303312,5649.454166,65.25772139,17877.83333,42400.68717,104417.0,7.0,956.0,956.0,0.0,956.0,956.0,107267.0,26816.75,51748.34355,104417.0,7.0,0,0,64,176,18.64506325,46.61265813,0,348,75.75,142.3092709,20251.92857,0,1,0,0,0,0,2,86.57142857,129.0,69.6,2,258,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
